ProductID,Product Name,SubCategoryID,Unit Price
1533,Memorex Micro Travel Drive 8 GB,14,1569
1534,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,14,1570
1535,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,14,1571
1536,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,14,1572
1537,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,14,1573
1538,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,14,1574
1539,Micro Innovations USB RF Wireless Keyboard with Mouse,14,1575
1540,Micro Innovations Wireless Classic Keyboard with Mouse,14,1576
1541,Micropad Numeric Keypads,14,1577
1542,Microsoft Arc Touch Mouse,14,1578
1543,Microsoft Natural Ergonomic Keyboard 4000,14,1579
1544,Microsoft Natural Keyboard Elite,14,1580
1545,Microsoft Sculpt Comfort Mouse,14,1581
1546,Microsoft Wireless Mobile Mouse 4000,14,1582
1547,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,14,1583
1548,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,14,1584
1549,NETGEAR RangeMax WNR1000 Wireless Router,14,1585
1550,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",14,1586
1551,Plantronics Audio 478 Stereo USB Headset,14,1587
1552,Plantronics Audio 995 Wireless Stereo Headset,14,1588
1553,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,14,1589
1554,Plantronics S12 Corded Telephone Headset System,14,1590
1555,Plantronics Savi W720 Multi-Device Wireless Headset System,14,1591
1556,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,14,1592
1557,Razer Kraken PRO Over Ear PC and Music Headset,14,1593
1558,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,14,1594
1559,Rosewill 107 Normal Keys USB Wired Standard Keyboard,14,1595
1560,Sabrent 4-Port USB 2.0 Hub,14,1596
1561,SanDisk Cruzer 16 GB USB Flash Drive,14,1597
1562,SanDisk Cruzer 32 GB USB Flash Drive,14,1598
1563,SanDisk Cruzer 4 GB USB Flash Drive,14,1599
1564,SanDisk Cruzer 64 GB USB Flash Drive,14,1600
1565,SanDisk Cruzer 8 GB USB Flash Drive,14,1601
1566,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,14,1602
1567,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,14,1603
1568,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,14,1604
1569,Sony 16GB Class 10 Micro SDHC R40 Memory Card,14,1605
1570,Sony 32GB Class 10 Micro SDHC R40 Memory Card,14,1606
1571,Sony 64GB Class 10 Micro SDHC R40 Memory Card,14,1607
1572,Sony 8GB Class 10 Micro SDHC R40 Memory Card,14,1608
1573,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,14,1609
1574,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,14,1610
1575,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,14,1611
1576,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",14,1612
1577,V7 USB Numeric Keypad,14,1613
1578,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",14,1614
1579,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",14,1615
1580,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",14,1616
1581,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",14,1617
1582,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",14,1618
1583,WD My Passport Ultra 1TB Portable External Hard Drive,14,1619
1584,WD My Passport Ultra 2TB Portable External Hard Drive,14,1620
1585,WD My Passport Ultra 500GB Portable External Hard Drive,14,1621
1586,Brother DCP1000 Digital 3 in 1 Multifunction Machine,15,1622
1587,Canon Image Class D660 Copier,15,1623
1588,Canon imageCLASS 2200 Advanced Copier,15,1624
1589,Canon Imageclass D680 Copier / Fax,15,1625
1590,Canon PC1060 Personal Laser Copier,15,1626
1591,Canon PC1080F Personal Copier,15,1627
1592,Canon PC-428 Personal Copier,15,1628
1593,Canon PC940 Copier,15,1629
1594,Hewlett Packard 310 Color Digital Copier,15,1630
1595,Hewlett Packard 610 Color Digital Copier / Printer,15,1631
1596,Hewlett Packard LaserJet 3310 Copier,15,1632
1597,Sharp 1540cs Digital Laser Copier,15,1633
1598,Sharp AL-1530CS Digital Copier,15,1634
1599,"3D Systems Cube Printer, 2nd Generation, Magenta",16,1635
1600,"3D Systems Cube Printer, 2nd Generation, White",16,1636
1601,Ativa MDM8000 8-Sheet Micro-Cut Shredder,16,1637
1602,Ativa V4110MDD Micro-Cut Shredder,16,1638
1603,Bady BDG101FRU Card Printer,16,1639
1604,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",16,1640
1605,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",16,1641
1606,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,16,1642
1607,Canon PC170 Desktop Personal Copier,16,1643
1608,Cisco 8961 IP Phone Charcoal,16,1644
1609,Cisco 9971 IP Video Phone Charcoal,16,1645
1610,Cisco CP-7937G Unified IP Conference Station Phone,16,1646
1611,Cisco Desktop Collaboration Experience DX650 IP Video Phone,16,1647
1612,Cisco SPA525G2 5-Line IP Phone,16,1648
1613,Cisco TelePresence System EX90 Videoconferencing Unit,16,1649
1614,Cubify CubeX 3D Printer Double Head Print,16,1650
1615,Cubify CubeX 3D Printer Triple Head Print,16,1651
1616,DYMO CardScan Personal V9 Business Card Scanner,16,1652
1617,Epson Perfection V600 Photo Scanner,16,1653
1618,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,16,1654
1619,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",16,1655
1620,Fellowes Powershred HS-440 4-Sheet High Security Shredder,16,1656
1621,Hewlett-Packard 300S Scientific Calculator,16,1657
1622,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,16,1658
1623,Hewlett-Packard Deskjet 5550 Printer,16,1659
1624,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,16,1660
1625,Hewlett-Packard Deskjet D4360 Printer,16,1661
1626,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,16,1662
1627,Hewlett-Packard Desktjet 6988DT Refurbished Printer,16,1663
1628,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",16,1664
1629,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",16,1665
1630,I.R.I.S IRISCard Anywhere 5 Card Scanner,16,1666
1631,Konica Minolta magicolor 1690MF Multifunction Printer,16,1667
1632,Lexmark 20R1285 X6650 Wireless All-in-One Printer,16,1668
1633,Lexmark MarkNet N8150 Wireless Print Server,16,1669
1634,Lexmark MX611dhe Monochrome Laser Printer,16,1670
1635,Lexmark S315 Color Inkjet Printer,16,1671
1636,Lexmark X 9575 Professional All-in-One Color Printer,16,1672
1637,NeatDesk Desktop Scanner & Digital Filing System,16,1673
1638,Okidata B400 Printer,16,1674
1639,Okidata B401 Printer,16,1675
1640,Okidata C331dn Printer,16,1676
1641,Okidata C610n Printer,16,1677
1642,Okidata MB491 Multifunction Printer,16,1678
1643,Okidata MB760 Printer,16,1679
1644,Panasonic KX MB2061 Multifunction Printer,16,1680
1645,Panasonic KX MC6040 Color Laser Multifunction Printer,16,1681
1646,Penpower WorldCard Pro Card Scanner,16,1682
1647,Plantronics Single Ear Headset,16,1683
1648,Ricoh - Ink Collector Unit for GX3000 Series Printers,16,1684
1649,Socket Bluetooth Cordless Hand Scanner (CHS),16,1685
1650,Star Micronics TSP100 TSP143LAN Receipt Printer,16,1686
1651,Star Micronics TSP800 TSP847IIU Receipt Printer,16,1687
1652,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,16,1688
1653,Swingline SM12-08 MicroCut Jam Free Shredder,16,1689
1654,Texas Instrument TI-15 Fraction Calculator,16,1690
1655,Texas Instruments TI-34 Scientific Calculator,16,1691
1656,"Vtech AT&T CL2940 Corded Speakerphone, Black",16,1692
1657,Wasp CCD Handheld Bar Code Reader,16,1693
1658,Xerox WorkCentre 6505DN Laser Multifunction Printer,16,1694
1659,Zebra GK420t Direct Thermal/Thermal Transfer Printer,16,1695
1660,Zebra GX420t Direct Thermal/Thermal Transfer Printer,16,1696
1661,Zebra ZM400 Thermal Label Printer,16,1697
1662,Aastra 57i VoIP phone,17,1698
1663,Aastra 6757i CT Wireless VoIP phone,17,1699
1664,Adtran 1202752G1,17,1700
1665,Anker 24W Portable Micro USB Car Charger,17,1701
1666,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,17,1702
1667,Anker Astro 15000mAh USB Portable Charger,17,1703
1668,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,17,1704
1669,Apple EarPods with Remote and Mic,17,1705
1670,Apple iPhone 5,17,1706
1671,Apple iPhone 5C,17,1707
1672,Apple iPhone 5S,17,1708
1673,ARKON Windshield Dashboard Air Vent Car Mount Holder,17,1709
1674,AT&T 1070 Corded Phone,17,1710
1675,AT&T 1080 Corded phone,17,1711
1676,AT&T 1080 Phone,17,1712
1677,AT&T 17929 Lendline Telephone,17,1713
1678,AT&T 841000 Phone,17,1714
1679,AT&T CL2909,17,1715
1680,AT&T CL82213,17,1716
1681,AT&T CL83451 4-Handset Telephone,17,1717
1682,AT&T EL51110 DECT,17,1718
1683,AT&T SB67148 SynJ,17,1719
1684,AT&T TR1909W,17,1720
1685,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",17,1721
1686,Avaya 4621SW VoIP phone,17,1722
1687,Avaya 5410 Digital phone,17,1723
1688,Avaya 5420 Digital phone,17,1724
1689,Avaya IP Phone 1140E VoIP phone,17,1725
1690,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,17,1726
1691,Belkin iPhone and iPad Lightning Cable,17,1727
1692,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",17,1728
1693,BlackBerry Q10,17,1729
1694,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,17,1730
1695,"BlueLounge Milo Smartphone Stand, White/Metallic",17,1731
1696,Bose SoundLink Bluetooth Speaker,17,1732
1697,Cisco 8x8 Inc. 6753i IP Business Phone System,17,1733
1698,Cisco IP Phone 7961G-GE VoIP phone,17,1734
1699,Cisco IP Phone 7961G VoIP phone - Dark gray,17,1735
1700,Cisco Small Business SPA 502G VoIP phone,17,1736
1701,Cisco SPA 501G IP Phone,17,1737
1702,Cisco SPA 502G IP Phone,17,1738
1703,Cisco SPA112 2 Port Phone Adapter,17,1739
1704,Cisco SPA301,17,1740
1705,Cisco SPA508G,17,1741
1706,Cisco SPA525G2 IP Phone - Wireless,17,1742
1707,Cisco Unified IP Phone 7945G VoIP phone,17,1743
1708,Clarity 53712,17,1744
1709,Classic Ivory Antique Telephone ZL1810,17,1745
1710,ClearOne CHATAttach 160 - speaker phone,17,1746
1711,ClearOne Communications CHAT 70 OC Speaker Phone,17,1747
1712,Clearsounds A400,17,1748
1713,ClearSounds CSC500 Amplified Spirit Phone Corded phone,17,1749
1714,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,17,1750
1715,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,17,1751
1716,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,17,1752
1717,Digium D40 VoIP phone,17,1753
1718,GE 2-Jack Phone Line Splitter,17,1754
1719,GE 30522EE2,17,1755
1720,GE 30524EE4,17,1756
1721,GE DSL Phone Line Filter,17,1757
1722,Gear Head AU3700S Headset,17,1758
1723,Geemarc AmpliPOWER60,17,1759
1724,Google Nexus 5,17,1760
1725,Grandstream GXP1160 VoIP phone,17,1761
1726,Grandstream GXP2100 Mainstream Business Phone,17,1762
1727,Griffin GC17055 Auxiliary Audio Cable,17,1763
1728,Griffin GC36547 PowerJolt SE Lightning Charger,17,1764
1729,HTC One,17,1765
1730,HTC One Mini,17,1766
1731,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,17,1767
1732,i.Sound Portable Power - 8000 mAh,17,1768
1733,iHome FM Clock Radio with Lightning Dock,17,1769
1734,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",17,1770
1735,Innergie mMini Combo Duo USB Travel Charging Kit,17,1771
1736,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,17,1772
1737,iOttie HLCRIO102 Car Mount,17,1773
1738,iOttie XL Car Mount,17,1774
1739,Jabra BIZ 2300 Duo QD Duo Corded Headset,17,1775
1740,Jabra SPEAK 410,17,1776
1741,Jabra SPEAK 410 Multidevice Speakerphone,17,1777
1742,Jabra Supreme Plus Driver Edition Headset,17,1778
1743,Jackery Bar Premium Fast-charging Portable Charger,17,1779
1744,Jawbone JAMBOX Wireless Bluetooth Speaker,17,1780
1745,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,17,1781
1746,JBL Micro Wireless Portable Bluetooth Speaker,17,1782
1747,Jensen SMPS-640 - speaker phone,17,1783
1748,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,17,1784
1749,Konftel 250 Conference phone - Charcoal black,17,1785
1750,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",17,1786
1751,LG Electronics Tone+ HBS-730 Bluetooth Headset,17,1787
1752,LG Exalt,17,1788
1753,LG G2,17,1789
1754,LG G3,17,1790
1755,"Logitech B530 USB Headset - headset - Full size, Binaural",17,1791
1756,Logitech Mobile Speakerphone P710e - speaker phone,17,1792
1757,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,17,1793
1758,Macally Suction Cup Mount,17,1794
1759,Mediabridge Sport Armband iPhone 5s,17,1795
1760,Mitel 5320 IP Phone VoIP phone,17,1796
1761,Mitel MiVoice 5330e IP Phone,17,1797
1762,Mophie Juice Pack Helium for iPhone,17,1798
1763,Motorla HX550 Universal Bluetooth Headset,17,1799
1764,Motorola Droid Maxx,17,1800
1765,Motorola HK250 Universal Bluetooth Headset,17,1801
1766,Motorola L703CM,17,1802
1767,Motorola L804,17,1803
1768,Motorola Moto X,17,1804
1769,netTALK DUO VoIP Telephone Service,17,1805
1770,Nokia Lumia 1020,17,1806
1771,Nokia Lumia 521 (T-Mobile),17,1807
1772,Nokia Lumia 925,17,1808
1773,Nortel Business Series Terminal T7208 Digital phone,17,1809
1774,Nortel Meridian M3904 Professional Digital phone,17,1810
1775,Nortel Meridian M5316 Digital phone,17,1811
1776,Nortel Networks T7316 E Nt8 B27,17,1812
1777,Ooma Telo VoIP Home Phone System,17,1813
1778,OtterBox Commuter Series Case - iPhone 5 & 5s,17,1814
1779,OtterBox Commuter Series Case - Samsung Galaxy S4,17,1815
1780,OtterBox Defender Series Case - iPhone 5c,17,1816
1781,OtterBox Defender Series Case - Samsung Galaxy S4,17,1817
1782,Panasonic Business Telephones KX-T7736,17,1818
1783,Panasonic KX - TS880B Telephone,17,1819
1784,Panasonic KX T7731-B Digital phone,17,1820
1785,Panasonic KX T7736-B Digital phone,17,1821
1786,Panasonic KX TS208W Corded phone,17,1822
1787,Panasonic KX TS3282B Corded phone,17,1823
1788,Panasonic KX TS3282W Corded phone,17,1824
1789,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,17,1825
1790,Panasonic KX-TG9471B,17,1826
1791,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,17,1827
1792,Panasonic Kx-TS550,17,1828
1793,PayAnywhere Card Reader,17,1829
1794,Plantronics 81402,17,1830
1795,Plantronics Calisto P620-M USB Wireless Speakerphone System,17,1831
1796,Plantronics Cordless Phone Headset with In-line Volume - M214C,17,1832
1797,"Plantronics CS 50-USB - headset - Convertible, Monaural",17,1833
1798,Plantronics Encore H101 Dual Earpieces Headset,17,1834
1799,Plantronics HL10 Handset Lifter,17,1835
1800,Plantronics MX500i Earset,17,1836
1801,Plantronics Voyager Pro HD - Bluetooth Headset,17,1837
1802,Plantronics Voyager Pro Legend,17,1838
1803,PNY Rapid USB Car Charger - Black,17,1839
1804,Polycom CX300 Desktop Phone USB VoIP phone,17,1840
1805,Polycom CX600 IP Phone VoIP phone,17,1841
1806,Polycom SoundPoint IP 450 VoIP phone,17,1842
1807,Polycom SoundPoint Pro SE-225 Corded phone,17,1843
1808,Polycom SoundStation2 EX Conference phone,17,1844
1809,Polycom VoiceStation 500 Conference phone,17,1845
1810,Polycom VVX 310 VoIP phone,17,1846
1811,PowerGen Dual USB Car Charger,17,1847
1812,PureGear Roll-On Screen Protector,17,1848
1813,Pyle PMP37LED,17,1849
1814,Pyle PRT45 Retro Home Telephone,17,1850
1815,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,17,1851
1816,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,17,1852
1817,RCA ViSYS 25423RE1 Corded phone,17,1853
1818,RCA ViSYS 25425RE1 Corded phone,17,1854
1819,RCA ViSYS 25825 Wireless digital phone,17,1855
1820,RCA Visys Integrated PBX 8-Line Router,17,1856
1821,Samsung Convoy 3,17,1857
1822,Samsung Galaxy Mega 6.3,17,1858
1823,Samsung Galaxy Note 2,17,1859
1824,Samsung Galaxy Note 3,17,1860
1825,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),17,1861
1826,Samsung Galaxy S4,17,1862
1827,Samsung Galaxy S4 Active,17,1863
1828,Samsung Galaxy S4 Mini,17,1864
1829,Samsung HM1900 Bluetooth Headset,17,1865
1830,Samsung Replacement EH64AVFWE Premium Headset,17,1866
1831,Samsung Rugby III,17,1867
1832,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,17,1868
1833,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,17,1869
1834,Shocksock Galaxy S4 Armband,17,1870
1835,ShoreTel ShorePhone IP 230 VoIP phone,17,1871
1836,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",17,1872
1837,"SmartStand Mobile Device Holder, Assorted Colors",17,1873
1838,Speck Products Candyshell Flip Case,17,1874
1839,Spigen Samsung Galaxy S5 Case Wallet,17,1875
1840,Square Credit Card Reader,17,1876
1841,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",17,1877
1842,Toshiba IPT2010-SD IP Telephone,17,1878
1843,Vtech CS6719,17,1879
1844,VTech DS6151,17,1880
1845,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,17,1881
1846,Wilson Electronics DB Pro Signal Booster,17,1882
1847,Wilson SignalBoost 841262 DB PRO Amplifier Kit,17,1883
1848,Wireless Extenders zBoost YX545 SOHO Signal Booster,17,1884
1849,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,17,1885
1850,Xiaomi Mi3,17,1886
